比較対象A_ID	比較対象B_ID	比較対象A_表層形	比較対象B_表層形	A-B	B-A
20733	20735	前任者	後任者	0	0
20739	20740	現役	予備役	0	0
20741	20743	古参	新参	296	338
20751	20752	地主	小作人	0	0
20754	20755	店主	店員	0	0
20758	20760	船主	船子	0	0
20761	20764	雇い主	雇い人	3	2
20770	20780	当事者	第三者	0	0
20770	20784	当事者	局外者	0	0
20796	20797	選挙人	被選挙人	0	0
20800	20801	差出人	受取人	0	0
20802	20803	加害者	被害者	0	0
20809	20810	正犯	従犯	0	0
20826	20832	当番	非番	31	16
20827	20828	週番	月番	0	0
20830	20831	早番	遅番	3057	853
20833	20834	上番	下番	14	6
20837	20839	日直	宿直	0	0
20883	20884	送り手	受け手	1064	288
20885	20886	書き手	読み手	1549	776
20887	20891	話し手	聞き手	1066	509
20895	20897	売り手	買い手	4400	1868
20896	20898	売り方	買い方	7	6
20899	20901	貸し手	借り手	631	467
20900	20902	貸し方	借り方	3	1
20927	20928	漕手	舵手	5	10
20938	20942	投手	捕手	0	0
20939	20943	投	捕	14488	11380
20940	20944	ピッチャー	キャッチャー	0	0
20971	20972	内野手	外野手	0	0
20975	20976	左翼手	右翼手	0	0
20977	20978	レフト	ライト	2427	2054
20995	20996	サーバー	レシーバー	0	0
21003	21005	シテ	ワキ	709	550
21003	21006	シテ	ツレ	0	0
21003	21008	シテ	アド	0	0
21009	21012	主役	わき役	77	48
21010	21012	立て役	わき役	0	0
21011	21023	立ち役	敵役	0	0
21026	21027	善玉	悪玉	3356	2460
21033	21034	二枚目	三枚目	0	0
21035	21036	真打ち	前座	21	74
21036	21037	前座	後座	17	1
21068	21070	原告	被告	15822	13977
21136	21137	主審	副審	0	0
21136	21139	主審	塁審	0	0
21136	21140	主審	線審	0	0
21151	21152	留め男	留め女	0	0
21159	21160	正使	副使	0	0
21182	21183	貸し主	借り主	99	75
21184	21185	売り主	買い主	332	158
21187	21193	生産者	消費者	0	0
21188	21192	メーカー	ユーザー	6439	4706
21202	21203	公	私	117957	168964
21213	21214	公人	私人	279	243
21224	21225	男所帯	女所帯	0	0
21257	21258	自家	他家	106	40
21258	21259	他家	当家	5	15
21261	21266	生家	養家	13	2
21261	21268	生家	婚家	0	0
21262	21266	実家	養家	0	0
21262	21268	実家	婚家	140	121
21270	21272	本家	分家	1437	589
21270	21273	本家	別家	34	13
21331	21333	遠国	近国	10	19
21336	21337	遠方	近所	255	457
21349	21362	本邦	異邦	0	0
21356	21361	故国	異国	0	0
21357	21358	自国	他国	4074	2708
21358	21359	他国	同国	28	44
21371	21375	当事国	第三国	0	0
21384	21385	独立国	属国	0	0
21393	21396	君主国	共和国	0	0
21393	21397	君主国	民主国	0	0
21399	21400	大国	小国	1042	816
21401	21402	強国	弱国	32	16
21403	21406	発展途上国	先進国	0	0
21422	21423	西側	東側	4376	4615
21435	21436	大藩	小藩	19	7
21438	21439	内地	外地	162	109
21443	21445	国内	国外	6647	2207
21443	21446	国内	海外	57709	29621
21451	21452	北国	南国	318	224
21453	21454	東国	西国	262	209
21459	21460	寒国	暖国	0	0
21462	21464	遠国	近国	10	19
21467	21518	都会	田舎	15750	12921
21473	21476	大都市	小都市	0	0
21478	21480	商業都市	工業都市	0	0
21488	21489	都心	副都心	0	0
21510	21511	洛東	洛西	40	11
21512	21513	洛南	洛北	18	50
21514	21515	東郊	西郊	5	2
21521	21532	ひな	都	0	0
21547	21549	旧都	新都	7	14
21548	21549	古都	新都	7	5
21567	21568	城下町	門前町	0	0
21567	21569	城下町	宿場町	0	0
21568	21569	門前町	宿場町	0	0
21608	21609	山の手	下町	317	272
21622	21623	表通り	裏通り	397	97
21694	21695	公海	領海	0	0
21715	21716	大字	小字	579	106
21761	21762	東日本	西日本	0	0
21781	21788	関東	関西	31128	18509
21792	21793	山陽	山陰	1113	1871
21806	21807	新大陸	旧大陸	0	0
21812	21813	東洋	西洋	6228	7945
21814	21815	オクシデント	オリエント	0	0
21827	21829	東アジア	西アジア	0	0
21832	21833	極東	近東	0	0
21832	21835	極東	中東	0	0
21842	21843	東欧	西欧	335	398
21845	21846	北欧	南欧	201	114
21848	21851	北アメリカ	南アメリカ	0	0
21849	21852	北米	南米	2128	684
22059	22061	人間界	自然界	0	0
22063	22064	新世界	旧世界	0	0
22113	22114	この世	あの世	3344	2863
22115	22116	今生	他生	5	12
22118	22120	現世	来世	1054	346
22121	22122	此岸	彼岸	0	0
22132	22175	穢土	浄土	0	0
22147	22167	天国	地獄	18191	3903
22148	22199	天上界	人界	0	0
22150	22198	天界	俗界	4	4
22155	22165	高天が原	黄泉の国	0	0
22167	22174	地獄	極楽	1937	1258
22273	22274	経営者側	労働者側	0	0
22320	22321	出札口	改札口	0	0
22375	22376	遅場	早場	0	4
22388	22389	内宮	外宮	1437	2638
22396	22398	本社	末社	0	0
22396	22399	本社	摂社	0	0
22398	22399	末社	摂社	0	0
22432	22436	本山	末寺	0	0
22435	22436	本寺	末寺	0	0
22485	22486	官学	私学	8	8
22519	22523	国立大学	私立大学	0	0
22520	22524	国大	私大	17	9
22529	22530	総合大学	単科大学	0	0
22532	22534	農業大学	工業大学	0	0
22587	22588	工業学校	商業学校	0	0
22587	22589	工業学校	農業学校	0	0
22588	22589	商業学校	農業学校	0	0
22606	22607	本校	分校	285	207
22610	22611	自校	他校	49	25
22618	22619	男子校	女子校	0	0
22638	22640	貴社	小社	0	0
22638	22641	貴社	弊社	331	497
22643	22644	自社	他社	4079	2559
22646	22647	本社	支社	5512	1004
22648	22649	本所	支所	285	95
22651	22652	親会社	子会社	0	0
22657	22658	大企業	中小企業	0	0
22664	22665	大資本	小資本	0	0
22698	22702	都市銀行	地方銀行	0	0
22731	22732	発電所	変電所	0	0
22795	22796	発駅	着駅	202	32
22797	22798	始発駅	終着駅	0	0
22816	22817	金山	銀山	0	0
22849	22851	当店	他店	1030	716
22853	22854	本店	支店	6573	2408
22853	22856	本店	分店	135	63
23079	23081	上宿	安宿	0	0
23128	23129	植物園	動物園	0	0
23236	23237	本庁	支庁	62	37
23239	23241	本署	分署	0	0
23251	23252	本部	支部	3682	2035
23255	23258	本局	支局	105	43
23255	23259	本局	分局	2	1
23256	23257	内局	外局	76	22
23284	23285	立法府	行政府	0	0
23290	23293	朝廷	幕府	0	0
23291	23292	南朝	北朝	683	1023
23325	23339	外務省	内務省	0	0
23473	23476	発電所	変電所	0	0
23477	23479	国鉄	私鉄	728	385
23482	23496	国会	地方議会	0	0
23483	23484	通常国会	特別国会	0	0
23483	23485	通常国会	臨時国会	0	0
23489	23491	衆議院	参議院	0	0
23490	23492	衆院	参院	0	0
23493	23494	上院	下院	2044	1448
23544	23546	陸軍	海軍	0	0
23544	23547	陸軍	空軍	0	0
23546	23547	海軍	空軍	0	0
23568	23570	友軍	敵軍	49	23
23592	23593	前衛	中衛	0	0
23592	23594	前衛	後衛	5420	2257
23593	23594	中衛	後衛	0	0
23612	23613	大隊	中隊	0	0
23612	23614	大隊	小隊	320	164
23613	23614	中隊	小隊	0	0
23616	23617	本隊	支隊	15	12
23635	23636	縦隊	横隊	35	41
23680	23682	セントラルリーグ	パシフィックリーグ	0	0
23681	23683	セリーグ	パリーグ	1301	910
23698	23699	公法人	私法人	0	0
23702	23703	財団法人	社団法人	0	0
23704	23705	公益法人	営利法人	0	0
23713	23714	社団	財団	0	0
23763	23764	左派	右派	1319	1699
23765	23766	右翼	左翼	4862	3769
23767	23768	極左	極右	342	465
23771	23772	新派	旧派	29	36
23773	23774	はと派	たか派	0	0
23775	23776	硬派	軟派	369	244
23780	23782	主流	傍流	84	38
23784	23785	多数派	少数派	0	0
23786	23787	マジョリティー	マイノリティー	98	94
23788	23789	勝ち組	負け組	6974	1448
23810	23811	少数党	多数党	0	0
23814	23815	与党	野党	10852	7018
23818	23819	公党	私党	4	4
23820	23821	左党	右党	10	4
23863	23864	ボーイスカウト	ガールスカウト	0	0
23877	23878	一軍	二軍	0	0
23977	23978	意識	無意識	0	0
23979	23980	正気	狂気	407	342
23992	23993	大我	小我	55	116
24043	24045	強気	弱気	1978	1030
24055	24063	大勇	小勇	11	2
24065	24074	緊張	リラックス	6724	1804
24116	24117	男心	女心	536	296
24151	24152	有感	無感	37	8
24157	24160	視覚	聴覚	0	0
24157	24163	視覚	味覚	0	0
24157	24165	視覚	嗅覚	0	0
24157	24167	視覚	触覚	0	0
24160	24163	聴覚	味覚	0	0
24160	24165	聴覚	嗅覚	0	0
24160	24167	聴覚	触覚	0	0
24163	24165	味覚	嗅覚	0	0
24163	24167	味覚	触覚	0	0
24165	24167	嗅覚	触覚	0	0
24170	24171	温覚	冷覚	38	13
24177	24178	質感	量感	0	0
24187	24188	幻視	幻聴	0	0
24197	24198	悟性	感性	0	0
24269	24271	激痛	鈍痛	144	129
24350	24351	便意	尿意	0	0
24357	24358	微酔	泥酔	0	0
24357	24359	微酔	乱酔	0	0
24400	24446	睡眠	覚醒	2538	1253
24420	24421	レム睡眠	ノンレム睡眠	0	0
24422	24450	安眠	不眠	191	667
24423	24450	快眠	不眠	418	829
24433	24435	冬眠	夏眠	339	32
24461	24465	吉夢	悪夢	7	13
24462	24463	正夢	逆夢	33	17
24494	24495	好感	悪感情	0	0
24527	24528	食い気	色気	0	0
24563	24621	快	不快	5970	4722
24564	24622	愉快	不愉快	0	0
24566	24623	快感	不快感	0	0
24667	24674	私憤	公憤	63	16
24705	24750	安心	不安	4678	17604
24713	24751	安心感	不安感	0	0
24797	24810	満足	不満	2946	2975
24797	24811	満足	不満足	0	0
24958	24992	好き	嫌い	167504	47757
24974	24975	女好き	男好き	49	53
24990	24991	右寄り	左寄り	300	212
25029	25066	親日	抗日	35	33
25029	25068	親日	反日	1189	850
25030	25065	親米	反米	485	287
25034	25039	善意	悪意	1523	975
25045	25093	憎	愛	10184	26168
25046	25093	憎しみ	愛	2330	5885
25046	25095	憎しみ	慈しみ	36	10
25050	25099	憎悪	親愛	5	13
25053	25193	敵意	好意	94	148
25090	25091	自愛	他愛	9	14
25144	25146	相思相愛	片思い	0	0
25155	25156	失恋	得恋	4	5
25158	25159	異性愛	同性愛	0	0
25187	25228	厚情	薄情	0	1
25194	25231	温情	冷血	3	2
25209	25227	親切	不親切	0	0
25332	25339	信用	疑惑	74	163
25349	25354	忠	不忠	65	32
25357	25364	孝行	不孝	188	185
25358	25365	親孝行	親不孝	0	0
25376	25377	公共心	利己心	0	0
25449	25455	真顔	おどけ顔	0	0
25478	25499	笑顔	泣き顔	911	359
25487	25488	えびす顔	えんま顔	0	0
25533	25560	泣き	笑い	9636	5601
25545	25546	うれし泣き	悔し泣き	29	11
25556	25557	うれし涙	悔し涙	79	74
25574	25585	苦笑	朗笑	0	0
25578	25591	高笑い	忍び笑い	0	0
25596	25597	小息	大息	0	0
25617	25620	大声	小声	172	127
25623	25625	高声	低声	38	17
25626	25627	男声	女声	877	688
25629	25630	美声	悪声	15	9
25631	25647	地声	作り声	7	5
25634	25638	どら声	金切り声	0	0
25653	25655	泣き声	笑い声	94	171
25857	25901	自尊	卑下	22	20
25899	25909	謙遜	不遜	11	7
25922	25923	名誉	不名誉	0	0
25943	25944	生き恥	死に恥	7	1
26026	26035	強欲	無欲	15	14
26031	26033	大欲	小欲	13	41
26132	26133	内向	外向	837	895
26219	26234	本意	不本意	0	0
26257	26258	祝意	弔意	3	0
26260	26261	売り気	買い気	181	138
26263	26265	善意	悪意	1523	975
26264	26266	善心	悪心	30	15
26320	26321	上意	下意	13	0
26393	26394	公徳	私徳	0	0
26395	26412	美徳	悪徳	177	112
26397	26413	高徳	不徳	0	1
26416	26421	善	悪	86747	38346
26417	26422	至善	至悪	0	0
26418	26423	十善	十悪	0	0
26420	26425	小善	小悪	0	0
26427	26428	偽善	偽悪	149	34
26431	26432	性善	性悪	1076	263
26466	26475	正義	不義	57	36
26469	26474	公正	不正	462	442
26479	26480	文責	言責	0	0
26501	26505	逆心	忠心	0	0
26506	26512	貞節	不貞	6	3
26537	26543	報恩	忘恩	3	5
26538	26543	謝恩	忘恩	0	1
26565	26583	祈り	のろい	6	4
26597	26605	正教	邪教	14	1
26598	26603	正道	邪道	64	40
26598	26604	正道	横道	0	0
26608	26609	一神教	多神教	0	0
26628	26629	大乗	小乗	421	491
26630	26631	顕教	密教	0	0
26663	26665	カトリック	プロテスタント	0	0
26667	26668	旧教	新教	133	130
26768	26769	擬音	擬態	0	0
26782	26783	共学	別学	70	73
26791	26794	通学	独学	0	0
26814	26815	兼修	専修	1	2
26816	26817	予習	復習	9545	1604
26827	26836	熟練	未熟	55	53
26831	26836	熟達	未熟	4	9
26862	26863	慣れっこ	不慣れ	0	0
26879	26880	手癖	足癖	0	0
26943	26944	理性	悟性	0	0
26985	26986	大知	小知	5	11
27075	27082	深慮	浅慮	1	1
27104	27108	一考	熟考	0	0
27150	27152	卓見	短見	0	0
27200	27214	信用	不信	352	282
27200	27228	信用	猜疑	38	39
27302	27305	既知	未知	869	507
27431	27435	大別	細別	6	5
27433	27434	大分け	小分け	6	9
27477	27478	自然選択	人為選択	0	0
27496	27498	予選	本選	2224	465
27519	27523	当たり	外れ	14073	1920
27537	27539	入選	落選	94	56
27538	27539	当選	落選	3264	2544
27545	27546	取り上げ	取り下げ	22	10
27562	27564	実測	目測	4	13
27610	27611	小計	総計	0	0
27638	27639	筆算	暗算	84	101
27638	27640	筆算	珠算	0	0
27639	27640	暗算	珠算	0	0
27643	27645	見取り算	読み上げ算	0	0
27665	27666	加法	減法	317	39
27667	27668	加算	減算	1443	469
27669	27671	寄せ算	引き算	0	0
27670	27671	足し算	引き算	4994	554
27672	27673	加	減	664268	67785
27674	27675	プラス	マイナス	38458	21167
27677	27678	乗法	除法	159	22
27682	27683	掛け算	割り算	1433	394
27702	27703	平方	立方	0	0
27708	27709	微分	積分	5947	1124
27712	27713	切り捨て	切り上げ	585	283
27747	27752	分析	総合	0	0
27773	27774	工業試験	農業試験	0	0
27787	27790	本試験	模擬試験	0	0
27791	27793	筆記試験	口述試験	0	0
27792	27794	筆答筆問	口頭試問	0	0
27849	27850	画引き	音引き	0	0
27942	27947	断定	推定	88	104
27942	27984	断定	推量	63	30
27975	27978	賢察	愚察	0	0
28022	28023	楽観	悲観	1628	1797
28092	28093	過大評価	過小評価	0	0
28104	28114	重視	軽視	852	399
28106	28117	重要視	度外視	0	0
28150	28189	解決	未解決	0	0
28165	28166	既定	未定	11	10
28174	28175	可決	否決	1198	1445
28187	28188	既決	未決	28	48
28244	28245	広義	狭義	1069	795
28248	28253	本義	転義	3	0
28254	28255	同義	異義	8	8
28254	28256	同義	別義	0	0
28372	28391	大略	詳細	0	5
28376	28389	概略	委細	0	0
28376	28391	概略	詳細	357	464
28398	28399	見どころ	聞きどころ	0	0
28425	28426	主観	客観	6193	3405
28427	28428	唯心	唯物	0	0
28431	28432	形而上	形而下	0	0
28437	28438	外延	内包	92	111
28449	28460	道理	無理	0	0
28458	28477	実理	空理	0	1
28459	28473	非理	合理	1	1
28486	28487	テーゼ	アンチテーゼ	0	0
28488	28489	帰納	演繹	0	0
28491	28492	抽象	具象	762	701
28491	28493	抽象	捨象	0	0
28494	28496	抽象化	具体化	0	0
28595	28596	大過	小過	4	3
28624	28625	読み誤り	書き誤り	0	0
28647	28662	改善	改悪	479	271
28648	28662	改良	改悪	311	56
28686	28687	先学	後学	0	2
28699	28700	必修科目	選択科目	0	0
28710	28712	選科	本科	0	0
28722	28723	自然科学	人文科学	0	0
28722	28724	自然科学	社会科学	0	0
28723	28724	人文科学	社会科学	0	0
28735	28737	国学	漢学	0	0
28735	28749	国学	洋学	26	14
28736	28737	和学	漢学	0	0
28736	28749	和学	洋学	1	1
28737	28749	漢学	洋学	0	0
28754	28755	認識論	存在論	0	0
28839	28840	文化人類学	自然人類学	0	0
28959	28960	無機化学	有機化学	0	0
29014	29015	植物学	動物学	0	0
29059	29060	西洋医学	東洋医学	0	0
29067	29070	文科	理科	481	324
29074	29075	文系	理系	11049	9172
29108	29109	新説	旧説	5	8
29115	29117	卓説	愚説	0	0
29130	29131	総論	各論	1814	276
29135	29140	正論	曲論	4	0
29138	29159	私論	公論	11	1
29163	29164	非戦論	主戦論	0	0
29168	29169	有神論	無神論	0	0
29171	29173	実在論	観念論	0	0
29171	29175	実在論	唯物論	0	0
29173	29175	観念論	唯物論	0	0
29174	29175	唯心論	唯物論	0	0
29177	29178	性善説	性悪説	0	0
29179	29180	一元論	二元論	0	0
29181	29182	地動説	天動説	0	0
29227	29228	王道	覇道	0	0
29254	29257	ナショナリズム	インターナショナリズム	0	0
29262	29263	保守	革新	2137	735
29265	29268	勤皇	佐幕	0	0
29266	29268	勤王	佐幕	0	0
29281	29285	現実主義	理想主義	0	0
29286	29330	アイディアリズム	リアリズム	0	0
29306	29309	楽天主義	厭世主義	0	0
29307	29310	オプチミズム	ペシミズム	0	0
29381	29383	悪法	良法	5	4
29384	29387	成文法	不文法	0	0
29385	29386	成文律	不文律	0	0
29389	29390	旧法	新法	867	501
29401	29402	国際法	国内法	0	0
29404	29405	公法	私法	258	125
29434	29435	民事訴訟法	刑事訴訟法	0	0
29456	29462	概則	細則	0	0
29459	29464	本則	付則	16	13
29460	29462	総則	細則	0	0
29461	29462	通則	細則	0	0
29545	29546	妙手	悪手	7	4
29579	29581	話し方	聞き方	0	0
29582	29583	書き方	読み方	0	0
29598	29599	硬式	軟式	1601	1623
29643	29644	新制	旧制	140	388
29648	29650	王制	共和制	0	0
29654	29657	郡県制度	封建制度	0	0
29671	29672	全日制	定時制	0	0
29676	29677	一院制	二院制	0	0
29680	29681	金本位制	銀本位制	0	0
29686	29687	メートル法	尺貫法	0	0
29694	29696	新式	旧式	75	124
29694	29701	新式	古式	1	3
29698	29699	神式	仏式	0	0
29702	29703	洋式	和式	729	1579
29711	29714	異例	定例	10	51
29719	29720	旧例	新例	0	1
29720	29721	新例	古例	0	0
29736	29737	正式	略式	179	238
29791	29794	良計	悪計	0	0
29837	29845	妙策	拙策	0	0
29839	29843	上策	下策	22	15
29879	29887	原案	修正案	0	0
29888	29890	名案	愚案	2	0
29889	29890	妙案	愚案	0	1
29959	30087	一見	凝視	10	6
29959	30088	一見	熟視	2	0
29962	30087	一瞥	凝視	6	3
29962	30088	一瞥	熟視	0	0
29966	30087	瞥見	凝視	0	0
29966	30088	瞥見	熟視	0	0
30005	30008	熟覧	通覧	0	0
30028	30029	マクロ	ミクロ	3452	4007
30100	30101	見納め	見始め	0	0
30122	30123	近目	遠目	11	49
30134	30135	目迎	目送	0	0
30156	30157	内示	公示	0	1
30164	30166	明示	暗示	266	77
30182	30183	前掲	後掲	4	2
30277	30278	舌鋒	筆鋒	0	0
30290	30313	一言	多言	5	3
30312	30330	多弁	寡黙	78	55
30313	30329	多言	寡言	0	0
30328	30348	沈黙	雄弁	206	207
30348	30352	雄弁	訥弁	8	1
30350	30352	能弁	訥弁	3	5
30357	30391	直言	曲言	13	1
30442	30443	売り言葉	買い言葉	2684	14
30478	30479	高吟	低吟	0	0
30483	30484	独吟	連吟	6	4
30509	30510	プロローグ	エピローグ	1070	193
30527	30528	話し言葉	書き言葉	816	553
30529	30530	音声言語	文字言語	0	0
30531	30532	口頭語	文章語	0	0
30534	30535	文語	口語	660	464
